n,k,a,eta,defect,ratio_sqrt,ratio_linear,rank,eig_cond,trial,seed
3,2,0.003,0.0046550562728930244,8.807457540579263e-05,0.001290886593674454,0.018920195641599847,2,2.2546047805620484,1457,20260602
3,2,0.003,0.0043354938019099735,7.723648260492074e-05,0.0011730140194671273,0.017814921698399086,2,2.482224913104161,1458,20260602
3,2,0.003,0.0047817820987283354,7.823160424635097e-05,0.0011313248982929437,0.016360344873756552,2,2.2354083339749473,1459,20260602
3,2,0.003,0.0037995397864167093,0.00030758949180011396,0.004990062627962262,0.08095440739948065,2,2.540475727520034,1460,20260602
3,2,0.003,0.005505769638822873,0.00010134124315135531,0.0013657688686542287,0.01840637182434352,2,2.242274799456557,1461,20260602
3,2,0.003,0.003929609052659501,4.583571849307413e-05,0.0007311885309733123,0.011664193022472095,2,2.382654055291588,1462,20260602
3,2,0.003,0.004754991535852737,4.6357481642525806e-05,0.0006722719033317734,0.009749224849926526,2,2.2322642731635765,1463,20260602
3,2,0.003,0.00331046308448442,0.00030727119511988945,0.005340445346621167,0.09281819107423898,2,2.348280839960864,1464,20260602
3,2,0.003,0.002983796696075172,3.1008611568027596e-05,0.0005676723045228673,0.010392333904255514,2,2.310961650605,1465,20260602
3,2,0.003,0.0035067265430371863,8.142465737031402e-05,0.0013750072543447262,0.02321956285185325,2,2.2392895782103075,1466,20260602
3,2,0.003,0.005362928918385217,0.00012636999995054048,0.0017256112559138363,0.0235636164255913,2,2.614071664220956,1467,20260602
3,2,0.003,0.005363463285231331,5.434244792287576e-05,0.0007420215900724363,0.01013196978014401,2,2.2460911170565114,1468,20260602
3,2,0.003,0.005567024734252174,0.00017285986325957863,0.0023167682333554928,0.03105067275811181,2,2.277835166077039,1469,20260602
3,2,0.003,0.003698540053020017,0.0001806376496815529,0.002970250726663464,0.04884025780227917,2,2.6617797408036874,1470,20260602
3,2,0.003,0.005110148475887573,8.596961184550593e-05,0.0012026194031362087,0.01682330997840019,2,2.2706791639467623,1471,20260602
3,2,0.003,0.00443725088198026,0.00016971456936228153,0.002547781233053379,0.038247683954832225,2,2.262502038856509,1472,20260602
3,2,0.003,0.0031982120605422845,6.189388508361805e-05,0.001094445439476664,0.019352652016803227,2,2.2907320159607143,1473,20260602
3,2,0.003,0.004780468971811499,0.0001639400237628503,0.0023710992974841157,0.03429371150185027,2,2.4431984441055197,1474,20260602
3,2,0.003,0.003976951460140427,5.4314299445288697e-05,0.0008612694390326629,0.013657269893701657,2,2.2354171306651542,1475,20260602
3,2,0.003,0.004693645039398653,0.00019407482476129076,0.002832788047849833,0.041348423907691896,2,2.2547162545806185,1476,20260602
3,2,0.003,0.004768310874307995,6.772407868799541e-05,0.000980755663520018,0.014202949529339133,2,2.3782806167107524,1477,20260602
3,2,0.003,0.00489437256237614,5.626407116739778e-05,0.0008042343920891889,0.011495665777450027,2,2.31503948665674,1478,20260602
3,2,0.003,0.004028100212837935,0.00012449238106010884,0.0019615195459895085,0.03090597911723742,2,2.7489685650468365,1479,20260602
3,2,0.003,0.004818097462899915,7.33673941680271e-05,0.0010569764322825642,0.015227461613835591,2,2.2774876990279953,1480,20260602
3,2,0.003,0.004736233865988637,0.00017938628942051454,0.0026065897144778908,0.037875302296346725,2,2.2475899131669177,1481,20260602
3,2,0.003,0.004767503981309101,0.00010139345013173341,0.0014684676005022343,0.02126761729601995,2,2.912968039311268,1482,20260602
3,2,0.003,0.0019936919324234853,0.00010538530769277546,0.0023602121522860978,0.052859374098319964,2,2.238866224772262,1483,20260602
3,2,0.003,0.00484422462572301,4.418723210858956e-05,0.0006348697896780176,0.009121631534994009,2,2.3459684435297894,1484,20260602
3,2,0.003,0.005116624753055914,8.486937308784481e-05,0.0011864766902047492,0.016586984034183162,2,2.4671502220754,1485,20260602
3,2,0.003,0.002992015042346217,7.53360859010517e-05,0.001377276591887874,0.025179046507057733,2,2.2497596124737793,1486,20260602
3,2,0.003,0.0025962738095589182,6.704109783283124e-05,0.001315727255651392,0.025822044495461317,2,2.245671087150731,1487,20260602
3,2,0.003,0.005165415619310342,1.9974212091175055e-05,0.00027791822111092427,0.0038669128610878175,2,2.307039871831002,1488,20260602
3,2,0.003,0.004912330792419298,0.0003630210974318976,0.0051795026936541635,0.0738999698457016,2,2.2425073681178556,1489,20260602
3,2,0.003,0.004536806609973116,0.00024606479420858995,0.003653207560940904,0.05423744394739542,2,2.336552472258834,1490,20260602
3,2,0.003,0.004271301745166521,0.00016771049154135333,0.0025661385754106323,0.03926449161104982,2,2.2378634580189987,1491,20260602
3,2,0.003,0.0044547304795207986,0.0002481422454543775,0.0037178339689525994,0.055703088345104665,2,2.7427520074147504,1492,20260602
3,2,0.003,0.0052700158475171245,0.000353481780152803,0.004869238787406734,0.06707413988505172,2,2.6019490515959567,1493,20260602
3,2,0.003,0.00395537446201309,8.529584122769768e-05,0.0013562322090387078,0.02156454263606847,2,2.2814898943890163,1494,20260602
3,2,0.003,0.004568117586571271,4.557404019294172e-05,0.000674293376688158,0.009976547085152552,2,2.2490638622192836,1495,20260602
3,2,0.003,0.005158881230406833,0.0001597520873800943,0.002224174087629791,0.03096642086631177,2,2.2659339167384602,1496,20260602
3,2,0.003,0.0026413764453578005,5.631934669824196e-05,0.0010958281638455904,0.02132196900491893,2,2.2970441548043543,1497,20260602
3,2,0.003,0.005722682346765505,0.00012004689204170965,0.0015869056299843917,0.020977381718480476,2,2.2993278671363813,1498,20260602
3,2,0.003,0.002903735858011578,4.371947487311004e-05,0.0008113278481633435,0.015056285079266226,2,2.2372622097939145,1499,20260602
3,2,0.003,0.003801636844038351,8.586232573855485e-05,0.0013925709587032026,0.02258562015811752,2,2.308730027361962,1500,20260602
3,2,0.003,0.004162546336645757,0.00014393701990618116,0.00223096607481434,0.03457907930994176,2,2.5639344641722657,1501,20260602
3,2,0.003,0.0016073189303013233,2.9036228107791185e-05,0.0007242511103875267,0.01806500723683244,2,2.2579841637053653,1502,20260602
3,2,0.003,0.0054255933184057335,0.0002770021741349793,0.003760620931338876,0.05105472487133889,2,2.430360165369506,1503,20260602
3,2,0.003,0.003419108491897323,0.00018807668863016596,0.0032164627706269865,0.05500752288962873,2,2.3130721770889298,1504,20260602
3,2,0.003,0.005134268300278238,8.065478281305272e-05,0.001125617525205188,0.015709109476939848,2,2.2757697914257635,1505,20260602
3,2,0.003,0.004593450300607074,4.511583456667361e-05,0.0006656707659126629,0.00982177483464033,2,2.2519003295410145,1506,20260602
3,2,0.003,0.0038269099208316664,5.965219995114227e-05,0.0009642781922624625,0.015587563121469715,2,2.4334458266870094,1507,20260602
3,2,0.003,0.0017434480779718268,9.9352749332452e-05,0.002379443410384631,0.0569863539888324,2,2.5325181823062692,1508,20260602
3,2,0.003,0.002723420328636628,0.00013586891569201276,0.0026035311134546876,0.04988907303928003,2,2.2306661732542414,1509,20260602
3,2,0.003,0.005525209436252893,0.00016396320690968265,0.002205829962273094,0.029675473627092015,2,2.2882248082122834,1510,20260602
3,2,0.003,0.003200051574444804,0.00012760253582718068,0.0022556972820208738,0.039875149777646696,2,2.4069533332796875,1511,20260602
3,2,0.003,0.003957984289153092,9.878358614465342e-05,0.001570173904511972,0.024958054132597527,2,2.294532158891538,1512,20260602
3,2,0.003,0.0023676444277557305,0.00018065272336686966,0.003712669349410932,0.07630061391359716,2,2.255669079689287,1513,20260602
3,2,0.003,0.005080297891584165,0.00021258847689563674,0.0029826008075711356,0.041845671539813244,2,2.6271295481102577,1514,20260602
3,2,0.003,0.005022210364098361,9.190540217389153e-05,0.0012968614771632343,0.018299791428667354,2,2.5080258804595683,1515,20260602
3,2,0.003,0.005266659779814375,0.00018178093434224367,0.002504844090506681,0.03451541241356786,2,2.5807695867577074,1516,20260602
3,2,0.003,0.0022272119249514975,0.0002915698449322259,0.006178198166664469,0.13091248374964384,2,2.236691906507921,1517,20260602
3,2,0.003,0.003112290953922237,0.00014231630072260762,0.0025510240397842855,0.04572718387503417,2,2.6406093347486532,1518,20260602
3,2,0.003,0.0046520789984537065,0.00013862134974927293,0.0020323878162010704,0.029797720502026934,2,2.2328491482204087,1519,20260602
3,2,0.003,0.00555083808977801,0.00028851977589604223,0.0038725435129569954,0.0519776962018326,2,2.5195313055240858,1520,20260602
3,2,0.003,0.004051838866316559,0.00023778758344665602,0.0037356234271784627,0.05868633755982101,2,2.2472621663434587,1521,20260602
3,2,0.003,0.005643246538405746,0.00012659307895925036,0.0016851767197886053,0.022432668517617826,2,2.232630526744014,1522,20260602
3,2,0.003,0.0047179345856510554,0.00017783969033502032,0.002589123317309147,0.03769439510159702,2,2.247064441546643,1523,20260602
3,2,0.003,0.0030088248511163495,0.00027747837524691715,0.005058604070340908,0.09222151137975536,2,2.3079986295750343,1524,20260602
3,2,0.003,0.004244512755857049,0.00014397539258373735,0.002209908792725274,0.033920358087053494,2,2.2829692820538128,1525,20260602
3,2,0.003,0.003977040855528022,8.489331933460036e-05,0.0013461501025882124,0.021345850449738284,2,2.231519388573926,1526,20260602
3,2,0.003,0.004771131540803611,0.00013329668348509787,0.0019297837669130207,0.027938169875451904,2,3.0320267049198617,1527,20260602
3,2,0.003,0.0032605417976836384,0.00019562188876320722,0.003425883275085213,0.059996743149307696,2,2.5735958451922247,1528,20260602
3,2,0.003,0.0044660047270835435,0.00023408415025531537,0.0035027764370626356,0.05241466692494534,2,2.2274012684566378,1529,20260602
3,2,0.003,0.0042039703703653855,0.000258372195277799,0.003984886462821743,0.061459090458656766,2,2.2594319245317744,1530,20260602
3,2,0.003,0.004132868463846447,0.00012054866058932095,0.0018751525191232632,0.029168279040056047,2,2.63687071250908,1531,20260602
3,2,0.003,0.0017199755521893397,0.0002639608934980732,0.006364707544795644,0.15346781712221433,2,2.230908205575987,1532,20260602
3,2,0.003,0.005481030941328229,8.996345009496387e-05,0.001215164225495454,0.016413600116105685,2,2.5184737093525245,1533,20260602
3,2,0.003,0.004957226784743247,7.148991836776338e-05,0.0010153725243479217,0.014421353202517665,2,2.2399453876800686,1534,20260602
3,2,0.003,0.004640691876495549,0.00026773346334310816,0.003930169572442498,0.05769257482901213,2,2.2561317790201203,1535,20260602
3,2,0.003,0.003876177049935394,0.00031086014206001635,0.004993019224504266,0.08019761173324051,2,2.4032546155658365,1536,20260602
3,2,0.003,0.00538106706393392,8.156321600090727e-05,0.0011118856855486814,0.015157442758440389,2,2.549170595512112,1537,20260602
3,2,0.003,0.0031179944422552227,0.00011345829154096487,0.002031882412958463,0.03638822763869371,2,2.28031480716974,1538,20260602
3,2,0.003,0.004724234741893162,0.0001578299149322673,0.0022962733625533443,0.03340856743054632,2,2.3060737544250616,1539,20260602
3,2,0.003,0.002754887423870462,0.00029730491677174296,0.00566435107931383,0.10791908017571414,2,2.388174839199914,1540,20260602
3,2,0.003,0.003266956538426356,0.00022996239247150246,0.004023325222163396,0.07039040457583555,2,2.4095324218542897,1541,20260602
3,2,0.003,0.004498908956501927,0.00017074266948699493,0.00254559005064454,0.03795201706410033,2,2.258313700458889,1542,20260602
3,2,0.003,0.003439314406442682,0.0001753190806890606,0.0029894634313296893,0.050975008379764535,2,2.231029773031236,1543,20260602
3,2,0.003,0.004737233305004391,0.00010882904301444972,0.0015811840444388174,0.022973122919549525,2,2.2439202092577526,1544,20260602
3,2,0.003,0.005094177380674089,0.00031927105768881546,0.004473243292843432,0.0626737221401128,2,2.3549281024886524,1545,20260602
3,2,0.003,0.004991393576792148,7.752825904241045e-05,0.0010973599952628541,0.015532387468478502,2,2.2595042659794773,1546,20260602
3,2,0.003,0.003612321346962634,0.00018843547318690124,0.003135230488510583,0.052164648459457896,2,2.407049946041617,1547,20260602
3,2,0.003,0.005249513036100073,0.00036959006851281954,0.005101064127274083,0.07040463867242674,2,2.2445888525925017,1548,20260602
3,2,0.003,0.0049934388342213025,0.0002593053250835506,0.003669539511360556,0.0519292082455212,2,2.2381497443880725,1549,20260602
3,2,0.003,0.0017490317336776118,0.00026488774266545485,0.006333780633065236,0.15144821992937035,2,3.3926747085395492,1550,20260602
3,2,0.003,0.0030624615917300437,0.0002108818024542602,0.003810691397848657,0.06886022767558335,2,2.289940689760149,1551,20260602
3,2,0.003,0.0041757555311188604,0.00038071958612418387,0.00589166014686673,0.09117382071027828,2,2.2412474208273445,1552,20260602
3,2,0.003,0.004561473035217448,0.00033747919452862136,0.004996828545965775,0.07398469571628928,2,2.2230986024889976,1553,20260602
3,2,0.003,0.0028472916541889344,0.00013420598609621364,0.0025151037796946434,0.04713461155226928,2,2.242133795750244,1554,20260602
3,2,0.003,0.0046774809610604035,0.00034983738595420846,0.0051151715684017015,0.0747918353632163,2,2.2519522215891685,1555,20260602
3,2,0.003,0.005252481594218549,0.0002583549529653543,0.0035647946902757632,0.049187217190770884,2,2.2812603785367034,1556,20260602
3,2,0.003,0.0026955249545448944,6.780732413250003e-05,0.001306035337520226,0.025155517116682912,2,2.340091123725875,1557,20260602
3,2,0.003,0.00505833388763363,0.00013028797104004265,0.0018318949886949295,0.025757091946532907,2,2.227948686300466,1558,20260602
3,2,0.003,0.0039961714564150435,0.00021798917382866612,0.0034483621434537224,0.054549504746281265,2,2.2787148695598027,1559,20260602
3,2,0.003,0.004819080597326757,0.0006859364225082829,0.009881019791218701,0.14233761163670636,2,2.4941658282704418,1560,20260602
3,2,0.003,0.004286518723763978,0.0010121285695839587,0.015459068494555668,0.23611901284201367,2,1.9706663879339725,1561,20260602
3,2,0.003,0.0030515274163566202,0.0012339182295224129,0.022337149057583463,0.4043608531610878,2,1.9920491309514585,1562,20260602
3,2,0.003,0.004619172097732131,0.000637483029375269,0.009379648339849306,0.13800807068614163,2,2.3812459706869187,1563,20260602
3,2,0.003,0.0044545720658597625,0.0003394456317929941,0.0050858931242142615,0.07620162538047945,2,2.380609468957381,1564,20260602
3,2,0.003,0.004560865391903537,0.0007452829276141458,0.011035640528304273,0.16340822707400537,2,1.9684491639131279,1565,20260602
3,2,0.003,0.0032686429585761807,0.0007472798797086322,0.013070721075672267,0.22862083414401033,2,1.9915536505506986,1566,20260602
3,2,0.003,0.0038048549372220394,0.000715088592635208,0.01159286552725387,0.18794109221869595,2,2.581373071668995,1567,20260602
3,2,0.003,0.004636447202132756,0.0006316171032171384,0.0092760103004953,0.13622868452521056,2,2.1329266808300487,1568,20260602
3,2,0.003,0.004538428564319735,0.0005675770220662226,0.008425041582994675,0.12506025246897254,2,2.393204543678635,1569,20260602
3,2,0.003,0.002776169488738052,0.0006959808131235173,0.01320913195552477,0.25069824300961013,2,2.048490748426269,1570,20260602
3,2,0.003,0.0041359183647711115,0.0011882470917268775,0.01847654572003638,0.28729945490416786,2,1.9656549124245983,1571,20260602
3,2,0.003,0.005529889081332563,0.001012743277004375,0.013618872646226262,0.18313988980775894,2,2.0641804560982857,1572,20260602
3,2,0.003,0.0031165851786305932,0.0015329432651949935,0.027459117865856204,0.4918663143577416,2,1.9907593789543527,1573,20260602
3,2,0.003,0.0035319719931234403,0.0007309163766975451,0.012298696010239555,0.20694285745204097,2,2.079338338249029,1574,20260602
3,2,0.003,0.0031876767502792107,0.0010803202037514466,0.01913442256711062,0.3389051928357606,2,2.072491278807473,1575,20260602
3,2,0.003,0.005346766038315296,0.00028524493068440295,0.003900967611796205,0.053349057849234105,2,2.0074599447387436,1576,20260602
3,2,0.003,0.0036622840077885086,0.0005106606374427724,0.008438327421717079,0.13943774878102308,2,2.4978561159052504,1577,20260602
3,2,0.003,0.0042531063143366275,0.0010488477443460526,0.016082713636929886,0.24660745977840556,2,2.0014487795165867,1578,20260602
3,2,0.003,0.0028176118303095492,0.00042470208673371814,0.008000991588099414,0.15073122641136108,2,2.0380763094714784,1579,20260602
3,2,0.003,0.0048521010647345755,0.0006899635081082304,0.0099051533263177,0.14219891525404027,2,2.158981749071717,1580,20260602
3,2,0.003,0.003712914389842379,0.0010995128733468028,0.018044416825254952,0.29613202942540223,2,2.183082289837308,1581,20260602
3,2,0.003,0.0036796542108804868,0.0014096391274293686,0.02323830469176982,0.3830901075598793,2,2.107058744777468,1582,20260602
3,2,0.003,0.0023057544474572597,0.0009920824955748104,0.020660520545855467,0.4302637241657971,2,2.0062508661236382,1583,20260602
3,2,0.003,0.005293413965136411,0.0005451573455266797,0.007492969051267592,0.1029878541744904,2,1.9611964859205118,1584,20260602
3,2,0.003,0.0038300810432285734,0.00043704012902941983,0.007061831225758141,0.11410727974074827,2,2.1987786025280673,1585,20260602
3,2,0.003,0.0046289538813959865,0.0011731067951422113,0.017242336776953023,0.2534280585203042,2,2.3505783579297366,1586,20260602
3,2,0.003,0.002432144689500335,0.0006015545903343891,0.012197767224655749,0.24733503435520268,2,2.285047270369327,1587,20260602
3,2,0.003,0.002961184649157701,0.0004866284901720621,0.008942620211915525,0.16433574661089842,2,1.984225975327722,1588,20260602
3,2,0.003,0.004755344602456756,0.00046710719811054454,0.00677369383045276,0.09822783355578957,2,2.507036855365012,1589,20260602
3,2,0.003,0.005023386074066062,0.0012614389458227454,0.017797866984862916,0.2511132784189337,2,1.993281612231664,1590,20260602
3,2,0.003,0.0029936214253802476,0.001650361823767647,0.03016343030901848,0.5512927619289801,2,2.051561512709392,1591,20260602
3,2,0.003,0.003709870482789319,0.0012436723609543334,0.020418630437491165,0.33523336373167956,2,1.959606540567393,1592,20260602
3,2,0.003,0.0026613265799981045,0.0008207191560237734,0.01590909533890407,0.3083872389777725,2,2.1712053774617095,1593,20260602
3,2,0.003,0.004283959538212533,0.0009250276276072655,0.014132924007533037,0.2159281896470082,2,2.030908823304806,1594,20260602
3,2,0.003,0.0044846363738662055,0.0005783150051151588,0.008635765549099828,0.1289547149207536,2,1.9817875063939205,1595,20260602
3,2,0.003,0.003840551368609345,0.0017233315100046475,0.027808146306659523,0.44871981770384756,2,1.9580732652477766,1596,20260602
3,2,0.003,0.005030379684404169,0.0005119861040069439,0.007218680008975783,0.10177881912060617,2,1.983919265603857,1597,20260602
3,2,0.003,0.004361757773773917,0.001656193303625552,0.0250772698019068,0.37970776680534607,2,1.9583381487105411,1598,20260602
3,2,0.003,0.004219535603459154,0.0013637167889432326,0.020993838856787055,0.323191203274897,2,2.1262239864537062,1599,20260602
3,2,0.003,0.003313448275410442,0.0015965608305306088,0.02773609859895554,0.48184269009989006,2,2.722533972419049,1600,20260602
3,2,0.003,0.002899909111542515,0.0006703525263040649,0.012448328979105397,0.23116328840647427,2,2.143301332421479,1601,20260602
3,2,0.003,0.004736671698940729,0.0005124519674523127,0.0074458883980304405,0.10818819627438257,2,2.206845004530276,1602,20260602
3,2,0.003,0.0031604509460678885,0.00029637121464418803,0.00527183116424007,0.09377497695793117,2,2.1238911094480066,1603,20260602
3,2,0.003,0.003925298526066681,0.0007560376911783998,0.012067216416839477,0.19260641863486042,2,2.0232804698112994,1604,20260602
3,2,0.003,0.002444355430676961,0.0010965480871152422,0.02217918091356453,0.4486041896172009,2,1.9632733311950923,1605,20260602
3,2,0.003,0.004743138653798661,0.00037006474773670537,0.005373345995065687,0.07802106890557159,2,2.008190979696023,1606,20260602
3,2,0.003,0.0024251960067883695,0.0012572889166548012,0.025530637831311865,0.5184277531117164,2,1.989590748477328,1607,20260602
3,2,0.003,0.0032099081714053058,0.0015041133368587185,0.026548149704669375,0.468584537793869,2,2.0225443433523065,1608,20260602
3,2,0.003,0.0017667695142411064,0.0007710822650946075,0.018344706425223033,0.43643625208566955,2,1.9983351345499114,1609,20260602
3,2,0.003,0.003884897606497463,0.000590245787899114,0.009469850180497619,0.1519334221092294,2,2.122371865958585,1610,20260602
3,2,0.003,0.003343872360788418,0.00024648490721588374,0.0042625107361331255,0.07371241501507776,2,2.0860770693976676,1611,20260602
3,2,0.003,0.0036457392969815846,0.0007016903816208453,0.011621246649654004,0.19246861184007194,2,1.9615091263979865,1612,20260602
3,2,0.003,0.003607237852175544,0.0011847344582942528,0.01972575480378946,0.3284325866063235,2,2.91688619450998,1613,20260602
3,2,0.003,0.0017591297687307925,0.0004947223817857015,0.011795398552894017,0.2812313170861991,2,2.0640804249625475,1614,20260602
3,2,0.003,0.005168507506842742,0.0011264382365766968,0.015668405706707307,0.21794265270687357,2,2.1954345400922355,1615,20260602
3,2,0.003,0.004149987983015473,0.0008437345908895895,0.013097319888210774,0.20331012869018317,2,2.008440116594723,1616,20260602
3,2,0.003,0.005796906585865806,0.00031249606341379857,0.004104369009928836,0.05390738297831744,2,2.250436959912235,1617,20260602
3,2,0.003,0.002286408940866765,0.0008895607220826681,0.01860367071234822,0.3890645746624139,2,2.020816796787552,1618,20260602
3,2,0.003,0.004590070532988722,0.0006193838678685272,0.009142189311922651,0.134939945566638,2,1.959433113492091,1619,20260602
3,2,0.003,0.0029508798628009084,0.0003245450550262004,0.005974467898709869,0.1099824696753834,2,1.9971672811765007,1620,20260602
3,2,0.003,0.00459448016324819,0.00021053342604745065,0.0031060101275896417,0.045823122217728426,2,2.4393461860281995,1621,20260602
3,2,0.003,0.0038074630966689433,0.0011586484202295239,0.018777329294571994,0.30430982279071783,2,2.154219780186459,1622,20260602
3,2,0.003,0.0028493959402008163,0.0008353390547408082,0.015648992626796546,0.2931635589689007,2,2.134611196228982,1623,20260602
3,2,0.003,0.002984190977707252,0.00027004047730883274,0.00494328398089729,0.09049034707433648,2,2.0156603579032732,1624,20260602
3,2,0.003,0.004033737429527252,0.0007298838388337341,0.011492114253570353,0.18094480654366127,2,2.242202837721072,1625,20260602
3,2,0.003,0.0031220959212395617,0.0014050127852722198,0.02514531933077175,0.45002229935151683,2,2.041322791631384,1626,20260602
3,2,0.003,0.0031256657848711547,0.0006408759272726847,0.011463116058152895,0.2050366134391757,2,1.9604753556077423,1627,20260602
3,2,0.003,0.004753919148626173,0.000881666424429749,0.012787286824177149,0.1854609632316823,2,2.190165550596146,1628,20260602
3,2,0.003,0.0031926115369039767,0.0007483570962060494,0.013244508360608497,0.2344028039602231,2,2.10699213417785,1629,20260602
3,2,0.003,0.004426099180219234,0.0003857510284767654,0.005798244463109789,0.0871537244806291,2,1.9624321892096384,1630,20260602
3,2,0.003,0.003980960984534352,0.0010151593051098348,0.01608941445913141,0.25500358055595884,2,2.055102927253555,1631,20260602
3,2,0.003,0.003940495697460211,0.0005084546769680553,0.008099847041367979,0.12903317653557453,2,1.9751432589880518,1632,20260602
3,2,0.003,0.0033437000417835374,0.0007044357697947087,0.012182256659835213,0.21067552740734513,2,2.5759131294829793,1633,20260602
3,2,0.003,0.005341132500635187,0.00030724370935968727,0.004204035007231101,0.05752407552577075,2,2.067604650138166,1634,20260602
3,2,0.003,0.0021214114435903868,0.0007533432043443744,0.016356125016169117,0.3551141418702716,2,2.179413563146283,1635,20260602
3,2,0.003,0.004907991829271256,0.0003260949683263641,0.004654705215505134,0.0664416281994469,2,1.9667855282506275,1636,20260602
3,2,0.003,0.002867457836669162,0.001993230214491987,0.0372227916548806,0.6951210193930254,2,1.9561911230231928,1637,20260602
3,2,0.003,0.0017304466532062318,0.0010433587200007447,0.02508155986068299,0.6029418578536202,2,2.089353728694303,1638,20260602
3,2,0.003,0.0019284899154384636,0.0012480971235931174,0.028421022354557263,0.6471888256202515,2,1.9678912618104847,1639,20260602
3,2,0.003,0.0019159128720814102,0.00043414605454892305,0.009918545294932106,0.2266001032068203,2,2.1341473015499415,1640,20260602
3,2,0.003,0.004276920324372398,0.0008269110138266087,0.01264425356666403,0.1933426276646739,2,2.0708820596268254,1641,20260602
3,2,0.003,0.003460161355600718,0.0005189524618672972,0.00882225082088632,0.1499792664371867,2,2.006018990995988,1642,20260602
3,2,0.003,0.0032985566033462014,0.0010291892273822398,0.017919804250186556,0.3120119952885407,2,1.9838326323802598,1643,20260602
3,2,0.003,0.004565523498839989,0.0006592151052691775,0.009756226156271955,0.14438981760507227,2,2.266180707165572,1644,20260602
3,2,0.003,0.002173466587028521,0.0011278496825288726,0.024192165094029904,0.5189174240174654,2,2.1018036583984547,1645,20260602
3,2,0.003,0.0023880789878164186,0.000620221358460359,0.012691775288894862,0.2597155963536487,2,2.324876579280932,1646,20260602
3,2,0.003,0.0036767638461196943,0.0003711026577611435,0.006120137738558097,0.1009318719647415,2,1.9655883810127899,1647,20260602
3,2,0.003,0.002332766027114272,0.0015464195130807051,0.03201781789060139,0.662912394602081,2,1.9660088975745276,1648,20260602
3,2,0.003,0.0045338445752745975,0.0006645431046760111,0.009869379345660479,0.14657386102296246,2,2.021902387715322,1649,20260602
3,2,0.003,0.004666105841938644,0.00044610329623690805,0.006530676019529248,0.09560505298173089,2,2.377690496862726,1650,20260602
3,2,0.003,0.005122083758565631,0.00046559414754710686,0.006505552330512221,0.09089936234808665,2,1.9761646948653737,1651,20260602
3,2,0.003,0.005373342204813645,0.0005000779413108673,0.0068220586400731574,0.09306646073329898,2,2.0524885135178375,1652,20260602
3,2,0.003,0.004303405707856108,0.0013218144880142557,0.020149504089744096,0.30715544332741146,2,1.9668316626723354,1653,20260602
3,2,0.003,0.004260911230405359,0.0008279292400699299,0.012683583655604628,0.19430802363633504,2,1.9586089837952028,1654,20260602
3,2,0.003,0.0026484427710100323,0.0007510537538611718,0.01459404646593289,0.2835831538752652,2,1.9979523528473684,1655,20260602
3,2,0.003,0.0035643431981771632,0.0016859281526010576,0.028238999503989826,0.47299826612186396,2,1.9572218355734192,1656,20260602
3,2,0.003,0.004409082651321041,0.0011671875186388015,0.017577880785936712,0.26472343817122385,2,2.2881452923490415,1657,20260602
3,2,0.003,0.0013527787421415654,0.0004223800098057819,0.01148391504165282,0.3122314068427169,2,2.14494869529947,1658,20260602
3,2,0.003,0.0029873480441412956,0.0009771652190490182,0.01787825340627081,0.3271012297898826,2,2.054296605983952,1659,20260602
3,2,0.003,0.002408451911238852,0.000989675743997526,0.020166193804083864,0.41091779303513676,2,1.9748372889034205,1660,20260602
3,2,0.003,0.0036400527427401562,0.0004188446023873598,0.006942231388967442,0.11506553118569987,2,1.970496817431448,1661,20260602
3,2,0.003,0.004479244419003043,0.0003256949980644526,0.004866410138135293,0.07271203970980075,2,2.3351322170419646,1662,20260602
3,2,0.003,0.0031508831700439643,0.0003793990309048875,0.0067589629683063755,0.12041037716406151,2,1.9605689192877551,1663,20260602
3,2,0.003,0.005642545185706456,0.0006958405402356494,0.009263438118546491,0.12332033104463815,2,2.0105900858973578,1664,20260602
3,2,0.003,0.002629823487465075,0.0005830494736894613,0.011369519418162296,0.22170669494304013,2,2.114288783324725,1665,20260602
3,2,0.003,0.0036890431346532355,0.0014350775099186404,0.023627539164410096,0.389010769876383,2,2.4085299968343374,1666,20260602
3,2,0.003,0.00451628653627209,0.0022829089614581043,0.03397018006366113,0.5054836408458933,2,1.9967679955684308,1667,20260602
3,2,0.003,0.0031374171802154727,0.0006791814048213049,0.012125499882398905,0.21647787521028997,2,2.4599484002063594,1668,20260602
3,2,0.003,0.0028282460619082667,0.001679893699739139,0.03158807829407996,0.5939701366032083,2,2.105028263691626,1669,20260602
3,2,0.003,0.00503133314198274,0.0009642401112677177,0.013593887029943866,0.1916470414614071,2,2.1734067837857145,1670,20260602
3,2,0.003,0.002914317736002563,0.0012179564995606434,0.022561258817140856,0.41792165779125334,2,2.419174887372109,1671,20260602
3,2,0.003,0.003931675658109039,0.000736300768616557,0.011742657988128674,0.18727403596935685,2,2.3359023898157627,1672,20260602
3,2,0.003,0.00397435706285078,0.001297993366517139,0.020589179119090337,0.3265920363949627,2,2.11443666580328,1673,20260602
3,2,0.003,0.00431738959433108,0.00020329141164491534,0.003093915237442078,0.047086649745912625,2,2.064959901996046,1674,20260602
3,2,0.003,0.0035530154990322744,0.0004994402473533369,0.008378861004089818,0.14056799006065923,2,1.9606591396113213,1675,20260602
3,2,0.003,0.0034816660002962175,0.0002725776580986251,0.004619518414557371,0.07828943329872377,2,1.970845248157737,1676,20260602
